-2025_8_22-8_13_46
8_16_12 | INFO | UtopiaAirdropModule has started
8_21_19 | DEBUG | [AIRDROP] AirdropEventHandler dropLocations count: 3
8_21_19 | DEBUG | [AIRDROP] Player count: 0
8_21_19 | INFO | [AIRDROP] Players to start the airdrop.0
8_26_19 | DEBUG | [AIRDROP] AirdropEventHandler dropLocations count: 3
8_26_19 | DEBUG | [AIRDROP] Player count: 0
8_26_19 | INFO | [AIRDROP] Players to start the airdrop.0
8_31_19 | DEBUG | [AIRDROP] AirdropEventHandler dropLocations count: 3
8_31_19 | DEBUG | [AIRDROP] Player count: 0
8_31_19 | INFO | [AIRDROP] Players to start the airdrop.0
8_36_19 | DEBUG | [AIRDROP] AirdropEventHandler dropLocations count: 3
8_36_19 | DEBUG | [AIRDROP] Player count: 0
8_36_19 | INFO | [AIRDROP] Players to start the airdrop.0
8_41_19 | DEBUG | [AIRDROP] AirdropEventHandler dropLocations count: 3
8_41_19 | DEBUG | [AIRDROP] Player count: 0
8_41_19 | INFO | [AIRDROP] Players to start the airdrop.0
8_46_19 | DEBUG | [AIRDROP] AirdropEventHandler dropLocations count: 3
8_46_19 | DEBUG | [AIRDROP] Player count: 0
8_46_19 | INFO | [AIRDROP] Players to start the airdrop.0
8_51_19 | DEBUG | [AIRDROP] AirdropEventHandler dropLocations count: 3
8_51_19 | DEBUG | [AIRDROP] Player count: 0
8_51_19 | INFO | [AIRDROP] Players to start the airdrop.0
