=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-9-6_23-3-26
====================================================================================
23:3:26 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
23:3:26 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
23:3:26 | [PermissionManager] Perm (FreeCamera) has been registered!
23:3:26 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
23:3:26 | [PermissionManager] Perm (MenuItemManager) has been registered!
23:3:26 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
23:3:26 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
23:3:26 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
23:3:26 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
23:3:26 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
23:3:26 | [PermissionManager] Perm (MenuServerManager) has been registered!
23:3:26 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
23:3:26 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
23:3:26 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
23:3:26 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
23:3:26 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
23:3:26 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
23:3:26 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
23:3:26 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
23:3:26 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
23:3:26 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
23:3:26 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
23:3:26 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
23:3:26 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
23:3:26 | [PermissionManager] Perm (MenuObjectManager) has been registered!
23:3:26 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
23:3:26 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
23:3:26 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
23:3:26 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
23:3:26 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
23:3:26 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
23:3:26 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
23:3:26 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
23:3:26 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
23:3:26 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
23:3:26 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
23:3:26 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
23:3:26 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
23:3:26 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
23:3:26 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
23:3:26 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
23:3:26 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
23:3:26 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
23:3:26 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
23:3:26 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
23:3:26 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
23:3:26 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
23:3:26 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
23:3:26 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
23:3:26 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
23:3:26 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
23:3:26 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
23:3:26 | [PermissionManager] Perm (MenuBansManager) has been registered!
23:3:26 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
23:3:26 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
23:3:26 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
23:3:26 | [PermissionManager] Perm (MenuWebHooks) has been registered!
23:3:26 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
23:3:26 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
23:3:26 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
23:3:26 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
23:3:26 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
23:3:26 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
23:3:26 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
23:3:26 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
23:3:26 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
23:3:26 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
23:3:26 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
23:3:26 | [PermissionManager] Perm (EspToolsMenu) has been registered!
23:3:26 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
23:3:26 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
23:3:26 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
23:3:26 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
23:3:26 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
23:3:26 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
23:3:26 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
23:3:26 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
23:3:27 | [PermissionManager] Perm (TerjePlayerManager) has been registered!
23:3:27 | [PermissionManager] Adding Super Admin (76561198413928129)
23:3:27 | [PermissionManager] Adding Super Admin (76561198061747392)
23:3:27 | [PermissionManager] Adding Super Admin (76561198065207038)
23:3:27 | [PermissionManager] Loaded UserGroups.json
23:3:27 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
23:3:27 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
23:3:27 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
23:3:27 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
23:3:27 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
23:3:27 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
23:3:27 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
23:3:27 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
23:3:27 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
23:3:27 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
23:3:27 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
23:3:27 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
23:3:27 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
23:3:27 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
23:3:27 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
23:3:27 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
23:3:27 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
23:3:27 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
23:3:27 | Building Sets Loaded: 1
23:3:27 | [SteamAPIManager] WARNING couldn't fetch server IP from configs; using cURL...
23:3:27 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
23:7:2 | Player "LEE" (steamId=76561198413928129) connected to server!
23:9:9 | "LEE" (steamid=76561198413928129) deleted object "GAZ_3110_volga_black" (pos=<6954.200195, 63.434643, 838.139587>)
23:9:42 | "LEE" (steamid=76561198413928129) Spawned Item: (HP_Crafter_Kit)
23:9:45 | "LEE" (steamid=76561198413928129) Spawned Item: (HP_Anvil)
23:9:46 | "LEE" (steamid=76561198413928129) Spawned Item: (HP_Drill)
23:9:47 | "LEE" (steamid=76561198413928129) Spawned Item: (HP_Grinde)
23:9:47 | "LEE" (steamid=76561198413928129) Spawned Item: (HP_napilnik)
23:9:48 | "LEE" (steamid=76561198413928129) Spawned Item: (HP_Oiler)
23:9:49 | "LEE" (steamid=76561198413928129) Spawned Item: (HP_Vise)
23:9:50 | "LEE" (steamid=76561198413928129) Spawned Item: (HP_Battery)
23:9:50 | "LEE" (steamid=76561198413928129) Spawned Item: (HP_Plata)
23:9:51 | "LEE" (steamid=76561198413928129) Spawned Item: (HP_Tester)
23:9:52 | "LEE" (steamid=76561198413928129) Spawned Item: (HP_Pipe)
23:9:52 | "LEE" (steamid=76561198413928129) Spawned Item: (HP_Payalnik)
23:10:44 | "LEE" (steamid=76561198413928129) Spawned Item: (HandSaw)
23:10:45 | "LEE" (steamid=76561198413928129) Spawned Item: (HandSaw)
23:10:45 | "LEE" (steamid=76561198413928129) Spawned Item: (HandSaw)
23:10:53 | "LEE" (steamid=76561198413928129) Spawned Item: (MetalWire)
23:10:53 | "LEE" (steamid=76561198413928129) Spawned Item: (MetalWire)
23:10:56 | "LEE" (steamid=76561198413928129) Spawned Item: (MetalPlate)
23:10:57 | "LEE" (steamid=76561198413928129) Spawned Item: (MetalPlate)
23:10:57 | "LEE" (steamid=76561198413928129) Spawned Item: (MetalPlate)
23:10:57 | "LEE" (steamid=76561198413928129) Spawned Item: (MetalPlate)
23:10:57 | "LEE" (steamid=76561198413928129) Spawned Item: (MetalPlate)
23:11:21 | "LEE" (steamid=76561198413928129) deleted object "MetalPlate" (pos=<6930.824707, 62.698471, 822.656494>)
23:11:22 | "LEE" (steamid=76561198413928129) deleted object "MetalPlate" (pos=<6930.824707, 62.690716, 822.656494>)
23:11:24 | "LEE" (steamid=76561198413928129) deleted object "MetalPlate" (pos=<6930.824707, 62.644150, 822.656494>)
23:11:25 | "LEE" (steamid=76561198413928129) deleted object "MetalPlate" (pos=<6930.824707, 62.663940, 822.656494>)
23:11:27 | "LEE" (steamid=76561198413928129) deleted object "MetalPlate" (pos=<6930.824707, 62.654072, 822.656494>)
23:11:34 | "LEE" (steamid=76561198413928129) Spawned Item: (MetalPlate)
23:11:34 | "LEE" (steamid=76561198413928129) Spawned Item: (MetalPlate)
23:11:35 | "LEE" (steamid=76561198413928129) Spawned Item: (MetalPlate)
23:11:35 | "LEE" (steamid=76561198413928129) Spawned Item: (MetalPlate)
23:12:23 | "LEE" (steamid=76561198413928129) Spawned Item: (WoodenLog)
23:12:24 | "LEE" (steamid=76561198413928129) Spawned Item: (WoodenLog)
23:12:25 | "LEE" (steamid=76561198413928129) Spawned Item: (WoodenLog)
23:12:35 | "LEE" (steamid=76561198413928129) Spawned Item: (WoodenStick)
