Loot System Logs Active: 2025_9_11-11_33_58
11_33_58 | INFO | Deleted old log file: $profile:CBD_LootSystem\Logging\Logs\/2025_9_10-12_59_20.log
11_35_7 | INFO | Loot System has started
11_35_7 | INFO | Room settings loaded successfully.
11_35_7 | INFO | Box settings loaded successfully.
11_35_7 | INFO | LockAllLootRooms called
11_35_7 | INFO | Locking room: South Port Industrial Base
11_35_7 | INFO | Locking room: Airfield Base
11_35_23 | INFO | Player and identity are valid on connect.
11_35_46 | INFO | Player and identity are valid on connect.
12_19_57 | INFO | UnlockLootRoom: Loot room 'Airfield Base' unlocked by Player: Pengowski [SteamID: 76561198413928129]
12_19_57 | INFO | Raycast hit surface at: <6919.104004, 26.129999, 2238.386963>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6919.104004, 26.129999, 2238.386963>
12_19_57 | INFO | Surface type at position <6919.104004, 26.129999, 2238.386963> is cp_concrete1
12_19_57 | INFO | Raycast hit surface at: <6950.827148, 26.129999, 2214.055664>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6950.827148, 26.129999, 2214.055664>
12_19_57 | INFO | Surface type at position <6950.827148, 26.129999, 2214.055664> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6908.516113, 26.264978, 2199.145996>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6908.516113, 26.264978, 2199.145996>
12_19_57 | INFO | Surface type at position <6908.516113, 26.264978, 2199.145996> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6902.574219, 26.129999, 2194.626953>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6902.574219, 26.129999, 2194.626953>
12_19_57 | INFO | Surface type at position <6902.574219, 26.129999, 2194.626953> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6925.327637, 26.264978, 2209.997559>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6925.327637, 26.264978, 2209.997559>
12_19_57 | INFO | Surface type at position <6925.327637, 26.264978, 2209.997559> is jmc_soilsand
12_19_57 | INFO | Raycast hit surface at: <6944.496094, 26.129999, 2203.425537>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6944.496094, 26.129999, 2203.425537>
12_19_57 | INFO | Surface type at position <6944.496094, 26.129999, 2203.425537> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6919.361328, 26.129999, 2193.191406>
12_19_57 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6919.361328, 26.129999, 2193.191406>
12_19_57 | INFO | Surface type at position <6919.361328, 26.129999, 2193.191406> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6888.288574, 26.129999, 2222.076660>
12_19_57 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6888.288574, 26.129999, 2222.076660>
12_19_57 | INFO | Surface type at position <6888.288574, 26.129999, 2222.076660> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6932.597168, 26.264978, 2196.952637>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6932.597168, 26.264978, 2196.952637>
12_19_57 | INFO | Surface type at position <6932.597168, 26.264978, 2196.952637> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6933.311035, 26.129999, 2170.511963>
12_19_57 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6933.311035, 26.129999, 2170.511963>
12_19_57 | INFO | Surface type at position <6933.311035, 26.129999, 2170.511963> is cp_concrete1
12_19_57 | INFO | Raycast hit surface at: <6941.633301, 26.129999, 2208.996582>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6941.633301, 26.129999, 2208.996582>
12_19_57 | INFO | Surface type at position <6941.633301, 26.129999, 2208.996582> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6933.643555, 26.264978, 2204.925537>
12_19_57 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6933.643555, 26.264978, 2204.925537>
12_19_57 | INFO | Surface type at position <6933.643555, 26.264978, 2204.925537> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6918.910645, 26.264978, 2205.117676>
12_19_57 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6918.910645, 26.264978, 2205.117676>
12_19_57 | INFO | Surface type at position <6918.910645, 26.264978, 2205.117676> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6945.135742, 26.129999, 2186.710205>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6945.135742, 26.129999, 2186.710205>
12_19_57 | INFO | Surface type at position <6945.135742, 26.129999, 2186.710205> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6902.958984, 26.129999, 2180.165527>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6902.958984, 26.129999, 2180.165527>
12_19_57 | INFO | Surface type at position <6902.958984, 26.129999, 2180.165527> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6908.517578, 26.264978, 2200.128174>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6908.517578, 26.264978, 2200.128174>
12_19_57 | INFO | Surface type at position <6908.517578, 26.264978, 2200.128174> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6909.400391, 26.311489, 2238.895996>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6909.400391, 26.311489, 2238.895996>
12_19_57 | INFO | Surface type at position <6909.400391, 26.311489, 2238.895996> is concrete_ext
12_19_57 | INFO | Raycast hit surface at: <6916.143555, 26.264978, 2212.549316>
12_19_57 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6916.143555, 26.264978, 2212.549316>
12_19_57 | INFO | Surface type at position <6916.143555, 26.264978, 2212.549316> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6896.854492, 29.784435, 2213.140869>
12_19_57 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6896.854492, 29.784435, 2213.140869>
12_19_57 | INFO | Surface type at position <6896.854492, 29.784435, 2213.140869> is ceramic_tiles_int
12_19_57 | INFO | Raycast hit surface at: <6938.621582, 26.129999, 2202.250000>
12_19_57 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6938.621582, 26.129999, 2202.250000>
12_19_57 | INFO | Surface type at position <6938.621582, 26.129999, 2202.250000> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6900.281738, 26.309580, 2188.021729>
12_19_57 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6900.281738, 26.309580, 2188.021729>
12_19_57 | INFO | Surface type at position <6900.281738, 26.309580, 2188.021729> is concrete_ext
12_19_57 | INFO | Raycast hit surface at: <6926.415527, 26.129999, 2190.437500>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6926.415527, 26.129999, 2190.437500>
12_19_57 | INFO | Surface type at position <6926.415527, 26.129999, 2190.437500> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6951.482910, 26.129999, 2187.360107>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6951.482910, 26.129999, 2187.360107>
12_19_57 | INFO | Surface type at position <6951.482910, 26.129999, 2187.360107> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6925.591309, 26.129999, 2190.958008>
12_19_57 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6925.591309, 26.129999, 2190.958008>
12_19_57 | INFO | Surface type at position <6925.591309, 26.129999, 2190.958008> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6920.754883, 26.264978, 2206.880127>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6920.754883, 26.264978, 2206.880127>
12_19_57 | INFO | Surface type at position <6920.754883, 26.264978, 2206.880127> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6917.965820, 26.129999, 2189.384521>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6917.965820, 26.129999, 2189.384521>
12_19_57 | INFO | Surface type at position <6917.965820, 26.129999, 2189.384521> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6921.603516, 26.129999, 2217.034424>
12_19_57 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6921.603516, 26.129999, 2217.034424>
12_19_57 | INFO | Surface type at position <6921.603516, 26.129999, 2217.034424> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6921.032227, 26.129999, 2232.273682>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6921.032227, 26.129999, 2232.273682>
12_19_57 | INFO | Surface type at position <6921.032227, 26.129999, 2232.273682> is cp_concrete1
12_19_57 | INFO | Raycast hit surface at: <6896.969238, 26.129999, 2178.519287>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6896.969238, 26.129999, 2178.519287>
12_19_57 | INFO | Surface type at position <6896.969238, 26.129999, 2178.519287> is cp_concrete1
12_19_57 | INFO | Raycast hit surface at: <6933.293457, 26.264978, 2213.293213>
12_19_57 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6933.293457, 26.264978, 2213.293213>
12_19_57 | INFO | Surface type at position <6933.293457, 26.264978, 2213.293213> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6926.964355, 26.129999, 2231.039795>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6926.964355, 26.129999, 2231.039795>
12_19_57 | INFO | Surface type at position <6926.964355, 26.129999, 2231.039795> is cp_concrete1
12_19_57 | INFO | Raycast hit surface at: <6922.703613, 26.264978, 2208.025879>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6922.703613, 26.264978, 2208.025879>
12_19_57 | INFO | Surface type at position <6922.703613, 26.264978, 2208.025879> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6957.668945, 26.129999, 2200.978027>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6957.668945, 26.129999, 2200.978027>
12_19_57 | INFO | Surface type at position <6957.668945, 26.129999, 2200.978027> is cp_concrete1
12_19_57 | INFO | Raycast hit surface at: <6902.206543, 26.305904, 2190.600098>
12_19_57 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6902.206543, 26.305904, 2190.600098>
12_19_57 | INFO | Surface type at position <6902.206543, 26.305904, 2190.600098> is concrete_ext
12_19_57 | INFO | Raycast hit surface at: <6905.795898, 26.303719, 2234.155273>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6905.795898, 26.303719, 2234.155273>
12_19_57 | INFO | Surface type at position <6905.795898, 26.303719, 2234.155273> is concrete_ext
12_19_57 | INFO | Raycast hit surface at: <6932.395508, 26.264978, 2207.994873>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6932.395508, 26.264978, 2207.994873>
12_19_57 | INFO | Surface type at position <6932.395508, 26.264978, 2207.994873> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6922.789063, 26.264978, 2205.997559>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Desert spawned at: <6922.789063, 26.264978, 2205.997559>
12_19_57 | INFO | Surface type at position <6922.789063, 26.264978, 2205.997559> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6914.646973, 26.264978, 2200.451416>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6914.646973, 26.264978, 2200.451416>
12_19_57 | INFO | Surface type at position <6914.646973, 26.264978, 2200.451416> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6913.360840, 26.129999, 2181.927002>
12_19_57 | INFO | Defender ZmbM_usSoldier_Officer_Desert spawned at: <6913.360840, 26.129999, 2181.927002>
12_19_57 | INFO | Surface type at position <6913.360840, 26.129999, 2181.927002> is cp_grass
12_19_57 | INFO | Raycast hit surface at: <6922.438965, 27.603043, 2205.894043>
12_19_57 | INFO | Defender ZmbM_usSoldier_normal_Woodland spawned at: <6922.438965, 27.603043, 2205.894043>
12_19_57 | INFO | Surface type at position <6922.438965, 27.603043, 2205.894043> is concrete_int
12_19_57 | INFO | Spawning loot box at position: <6909.319824, 26.129999, 2213.879883>
12_19_57 | INFO | Random loot table selected from user setting file: Military
12_19_57 | ERROR | Could Not Spawn Loot Item: TacticalShirt at <6909.319824, 26.129999, 2213.879883>
12_19_57 | ERROR | Could Not Spawn Loot Item: CombatBoots at <6909.319824, 26.129999, 2213.879883>
12_19_57 | ERROR | Could Not Spawn Loot Item: MilitaryBeret at <6909.319824, 26.129999, 2213.879883>
12_19_57 | ERROR | Could Not Spawn Loot Item: NightVisionGoggles at <6909.319824, 26.129999, 2213.879883>
12_19_57 | ERROR | Could Not Spawn Loot Item: RubberBox_380ACP at <6909.319824, 26.129999, 2213.879883>
12_19_57 | ERROR | Could Not Spawn Loot Item: RubberBox_45ACP at <6909.319824, 26.129999, 2213.879883>
12_19_57 | ERROR | Could Not Spawn Loot Item: RubberBox_9x19 at <6909.319824, 26.129999, 2213.879883>
12_19_57 | ERROR | Could Not Spawn Loot Item: Ammo_45ACPRubber at <6909.319824, 26.129999, 2213.879883>
12_19_57 | ERROR | Could Not Spawn Loot Item: Ammo_9x19Rubber at <6909.319824, 26.129999, 2213.879883>
12_19_57 | ERROR | Could Not Spawn Loot Item: Ammo_380Rubber at <6909.319824, 26.129999, 2213.879883>
12_19_57 | ERROR | Could Not Spawn Loot Item: ScrapRubber at <6909.319824, 26.129999, 2213.879883>
12_19_57 | ERROR | Could Not Spawn Loot Item: PressWdie at <6909.319824, 26.129999, 2213.879883>
12_19_57 | ERROR | Could Not Spawn Loot Item: PressWdieWattachmentplate at <6909.319824, 26.129999, 2213.879883>
12_19_57 | ERROR | Could Not Spawn Loot Item: Presswdiemechismhandle at <6909.319824, 26.129999, 2213.879883>
12_19_57 | ERROR | Could Not Spawn Loot Item: PresswithMechanism at <6909.319824, 26.129999, 2213.879883>
12_19_57 | ERROR | Could Not Spawn Loot Item: PresswithMechanismhandle at <6909.319824, 26.129999, 2213.879883>
12_19_57 | ERROR | Could Not Spawn Loot Item: CrucibleOreLead at <6909.319824, 26.129999, 2213.879883>
12_19_57 | ERROR | Could Not Spawn Loot Item: Mlock19 at <6909.319824, 26.129999, 2213.879883>
12_19_57 | INFO | Successfully spawned loot box at position: <6909.319824, 26.129999, 2213.879883>
12_19_57 | INFO | Spawning loot box at position: <6910.319824, 26.129999, 2198.879883>
12_19_57 | INFO | Random loot table selected from user setting file: Military
12_19_57 | ERROR | Could Not Spawn Loot Item: TacticalShirt at <6910.319824, 26.129999, 2198.879883>
12_19_57 | ERROR | Could Not Spawn Loot Item: CombatBoots at <6910.319824, 26.129999, 2198.879883>
